,时间,东铁匠营街道,东铁匠营街道_root,相对偏差
467,2018-11-28 13:00:00,55.08934050375359,49.4,0.1151688361083723
468,2018-11-28 12:00:00,52.22883235968097,50.1,0.04249166386588763
469,2018-11-28 11:00:00,48.73457981796882,52.3,0.06817247001971655
470,2018-11-28 10:00:00,53.42624305488018,57.2,0.06597477176782904
471,2018-11-28 09:00:00,54.72770120097408,59.1,0.07398136715779897
472,2018-11-28 08:00:00,52.7992769129656,56.0,0.05715576941132853
473,2018-11-28 07:00:00,54.68727836988285,57.4,0.04725995871284236
474,2018-11-28 06:00:00,51.53569982293389,51.8,0.005102320020581167
475,2018-11-28 05:00:00,46.393846215522714,50.6,0.08312556886318749
476,2018-11-28 04:00:00,44.868461072006646,46.9,0.04331639505316317
477,2018-11-28 03:00:00,40.718318829735495,39.2,0.03873262320753805
478,2018-11-28 02:00:00,39.7862002019691,37.3,0.06665416091069987
479,2018-11-28 01:00:00,41.127894102429536,42.0,0.020764426132630086
480,2018-11-28 00:00:00,44.48112812638425,39.8,0.1176162845825189
481,2018-11-27 23:00:00,41.11203650192165,40.9,0.005184266550651641
502,2018-11-27 02:00:00,71.08898832393517,50.8,0.39938953393573173
503,2018-11-27 01:00:00,137.42088647551645,94.6,0.45265207690820786
504,2018-11-27 00:00:00,322.6530730607779,174.7,0.8468979568447506
505,2018-11-26 23:00:00,339.96649376913484,196.6,0.7292293681034326
506,2018-11-26 22:00:00,394.95820084599984,216.5,0.8242873018290986
507,2018-11-26 21:00:00,308.8986621773994,233.4,0.32347327411053717
508,2018-11-26 20:00:00,347.7877452491648,223.4,0.5567938462361898
509,2018-11-26 19:00:00,315.5747373992796,201.9,0.5630249499716673
510,2018-11-26 18:00:00,325.58169665619715,182.7,0.7820563582714678
511,2018-11-26 17:00:00,317.84196243697903,187.6,0.6942535311139608
512,2018-11-26 16:00:00,240.093730721957,176.0,0.36416892455657385
513,2018-11-26 15:00:00,196.346160888343,170.0,0.154977416990253
514,2018-11-26 14:00:00,269.09852504434394,208.5,0.2906404078865417
515,2018-11-26 13:00:00,271.313755595442,221.5,0.22489280178529114
516,2018-11-26 12:00:00,261.4322128172099,217.2,0.2036473886611875
517,2018-11-26 11:00:00,259.9853707928752,206.2,0.2608407894901804
518,2018-11-26 10:00:00,227.58997632779838,179.1,0.27074246972528415
519,2018-11-26 09:00:00,212.0930142019547,155.6,0.3630656439714313
520,2018-11-26 08:00:00,212.00957446410834,157.5,0.34609253628005293
521,2018-11-26 07:00:00,198.8924711301657,164.0,0.21275897030588833
522,2018-11-26 06:00:00,198.345448167117,143.0,0.38703110606375535
523,2018-11-26 05:00:00,198.25362056749225,134.8,0.47072418818614414
524,2018-11-26 04:00:00,191.30433198920082,144.8,0.3211625137375746
525,2018-11-26 03:00:00,177.18125798356814,138.6,0.2783640547154989
526,2018-11-26 02:00:00,173.7605280713686,144.8,0.20000364690171685
527,2018-11-26 01:00:00,176.157693381294,135.0,0.30487180282439996
528,2018-11-26 00:00:00,159.83618078738704,107.1,0.492401314541429
529,2018-11-25 23:00:00,138.43002414881,88.3,0.5677239427951302
530,2018-11-25 22:00:00,158.2403893990902,87.8,0.8022823393973827
531,2018-11-25 21:00:00,136.25858888895206,96.4,0.413470839097013
532,2018-11-25 20:00:00,118.47995560007087,97.2,0.21892958436286897
533,2018-11-25 19:00:00,82.8262607514397,72.8,0.13772336197032567
534,2018-11-25 18:00:00,65.00153512583054,56.7,0.1464115542474522
535,2018-11-25 17:00:00,57.43205988322184,52.5,0.09394399777565408
536,2018-11-25 16:00:00,49.6384616592272,49.2,0.008911822342016136
537,2018-11-25 15:00:00,55.79762126139809,52.4,0.06484010040836057
538,2018-11-25 14:00:00,50.12169550115136,50.3,0.003544821050668778
539,2018-11-25 13:00:00,48.671444447151636,51.2,0.04938585064156967
540,2018-11-25 12:00:00,51.34189706582883,51.8,0.008843685987860339
541,2018-11-25 11:00:00,63.66010617979744,58.2,0.09381625738483565
542,2018-11-25 10:00:00,79.28278430945642,69.0,0.14902585955733938
543,2018-11-25 09:00:00,82.4917550704657,67.5,0.2221000751180104
544,2018-11-25 08:00:00,91.42786540090316,68.6,0.33276771721433185
545,2018-11-25 07:00:00,93.74467650160496,65.7,0.4268596118965746
546,2018-11-25 06:00:00,98.60190088715493,67.7,0.45645348430066357
547,2018-11-25 05:00:00,118.53961989482566,97.5,0.2157909732802632
548,2018-11-25 04:00:00,138.8297834377267,116.6,0.190649943719783
549,2018-11-25 03:00:00,153.12651235110792,113.8,0.3455756797109659
550,2018-11-25 02:00:00,160.30502687713175,103.0,0.5563594842439976
551,2018-11-25 01:00:00,163.7489605624424,101.8,0.6085359583736974
552,2018-11-25 00:00:00,170.80428182700766,108.8,0.5698922962041145
553,2018-11-24 23:00:00,155.15662528954059,116.9,0.32725941222874744
554,2018-11-24 22:00:00,157.98406272191306,126.4,0.24987391393918557
555,2018-11-24 21:00:00,144.21444331141544,137.9,0.04579001676153322
556,2018-11-24 20:00:00,154.11786675867552,146.2,0.05415777536713769
557,2018-11-24 19:00:00,149.03122901524713,136.8,0.08940956882490586
558,2018-11-24 18:00:00,152.18947983155536,134.3,0.13320535987755286
559,2018-11-24 17:00:00,115.21038664734647,121.6,0.052546162439584924
560,2018-11-24 16:00:00,85.43904391285182,94.3,0.09396560007580257
561,2018-11-24 15:00:00,101.51026727067192,101.4,0.0010874484287170796
562,2018-11-24 14:00:00,98.9654542672852,100.3,0.013305540705032913
563,2018-11-24 13:00:00,100.47892687501215,102.4,0.018760479736209534
564,2018-11-24 12:00:00,84.43819057673566,87.2,0.031672126413581865
