,时间,小屯公园,长辛店,丰台街道,新村街道,太平桥街道,右安门街道,西罗园街道,东铁匠营街道,方庄地区,宛平地区,长辛店街道,云岗街道,马家堡街道,东高地街道,大红门街道,南苑街道,和义街道,卢沟桥乡,花乡,南苑乡,长辛店镇,王佐镇,羊坊村盛芳花卉,千灵山,赵辛店村,小瓦窑村
244,2018/12/7 20:00,8.0,25.3,8.3,12.4,9.2,1.4,1.5,6.7,1.5,,4.0,5.9,2.1,5.3,5.2,7.3,8.3,5.0,5.0,5.8,1.1,11.6,48.6,1.0,12.6,4.8
245,2018/12/7 19:00,9.0,9.2,8.0,8.4,8.8,1.8,1.4,5.8,1.2,,1.6,7.9,1.7,6.1,6.0,9.2,8.4,6.3,4.9,6.0,1.3,9.3,48.0,1.0,10.1,4.3
246,2018/12/7 18:00,10.5,14.6,8.9,10.0,8.8,2.2,1.0,6.5,1.0,,2.2,2.4,2.6,5.5,5.5,8.9,7.7,6.4,6.6,6.6,1.0,6.5,48.0,1.0,6.2,4.3
247,2018/12/7 17:00,6.1,5.2,7.8,7.7,7.5,1.8,1.0,6.2,1.3,,1.4,2.2,2.7,4.3,4.1,8.3,6.0,5.9,5.5,5.1,1.0,3.5,46.6,1.0,4.8,4.1
248,2018/12/7 16:00,1.6,10.3,5.1,6.0,6.2,1.3,1.0,7.4,1.2,,1.2,1.4,1.4,4.6,3.4,5.1,4.7,4.7,2.7,4.2,1.2,2.6,44.6,1.0,2.9,2.8
249,2018/12/7 15:00,3.9,5.6,3.7,5.7,6.0,1.4,1.0,4.8,1.0,,1.0,1.4,1.0,4.7,3.3,4.8,4.9,4.0,2.6,4.2,1.2,2.5,42.2,1.0,3.0,1.8
250,2018/12/7 14:00,2.4,4.3,4.2,5.0,5.8,1.5,1.0,5.3,1.8,,1.1,1.3,2.0,4.0,4.0,5.0,5.2,3.3,2.4,5.2,1.1,1.7,45.2,1.0,2.7,1.7
251,2018/12/7 13:00,2.2,6.8,5.8,6.0,7.1,1.7,1.0,7.2,1.0,,1.0,1.3,2.6,5.0,4.7,6.3,6.4,4.5,3.3,5.6,1.0,1.5,47.4,1.0,3.2,2.5
252,2018/12/7 12:00,2.4,9.0,6.5,7.7,7.8,1.8,1.0,5.7,1.7,,1.1,1.8,3.8,6.6,4.7,5.4,6.7,4.8,4.5,6.4,1.0,1.8,48.8,1.0,3.2,2.7
253,2018/12/7 11:00,7.2,11.1,6.9,8.0,7.4,1.4,1.0,5.0,2.2,,1.2,2.9,2.9,6.6,4.9,7.1,6.1,5.6,4.3,5.3,1.0,2.0,49.2,1.0,3.7,2.4
254,2018/12/7 10:00,9.1,11.2,6.8,7.5,6.0,1.0,1.0,5.4,1.8,,1.0,1.7,2.4,3.9,3.4,7.0,6.3,4.9,5.3,4.6,1.0,3.4,49.8,1.0,3.8,2.7
255,2018/12/7 9:00,12.3,12.8,7.9,8.5,6.9,1.0,1.0,6.0,2.2,,1.2,2.1,3.0,5.3,4.0,7.6,8.1,5.3,4.0,4.9,1.6,4.2,52.0,1.0,4.8,3.2
256,2018/12/7 8:00,6.4,6.3,7.8,7.9,8.4,2.3,1.0,6.8,1.2,,1.2,2.2,2.9,5.0,4.4,7.8,7.5,5.2,4.2,6.1,1.0,3.8,54.0,1.0,3.6,3.2
257,2018/12/7 7:00,9.0,7.3,7.2,6.9,7.3,1.0,1.0,5.8,1.2,,1.1,2.4,2.2,4.0,4.8,5.6,5.7,5.6,4.0,5.5,1.0,3.8,53.2,1.0,3.3,2.8
258,2018/12/7 6:00,9.6,4.7,6.1,7.0,6.1,1.2,1.0,4.6,1.0,3.8,1.0,1.7,1.8,3.5,3.1,5.1,4.7,4.9,3.5,4.1,1.1,3.3,50.6,1.0,2.3,2.8
259,2018/12/7 5:00,7.9,8.1,4.4,5.4,5.1,1.0,1.0,5.6,1.0,3.5,1.0,1.4,1.0,2.6,2.3,5.0,4.8,3.9,2.9,3.5,1.1,1.7,50.2,1.0,3.1,1.8
260,2018/12/7 4:00,12.4,2.6,5.4,7.0,6.0,1.0,1.2,5.0,1.0,3.4,1.0,1.4,1.5,3.6,3.4,5.3,4.2,4.1,4.1,3.6,1.0,2.4,48.4,1.0,3.0,2.0
261,2018/12/7 3:00,6.8,3.1,5.1,8.4,5.2,1.0,1.0,5.1,1.0,4.4,1.0,1.2,1.2,2.8,2.8,4.8,3.9,3.6,4.9,3.9,1.0,2.4,49.1,1.0,2.0,2.2
262,2018/12/7 2:00,7.6,2.4,4.8,11.1,6.7,1.2,1.0,6.1,1.0,4.6,1.3,1.0,1.9,3.2,4.0,5.7,4.6,3.7,7.1,4.4,1.0,2.8,47.1,1.0,2.2,2.1
263,2018/12/7 1:00,10.6,8.2,6.6,8.7,8.3,1.3,1.0,6.3,1.0,7.0,1.4,1.7,1.1,3.6,4.1,5.6,5.9,6.4,5.4,4.6,1.0,3.5,47.8,1.0,4.3,2.9
264,2018/12/7 0:00,8.2,9.3,9.5,8.7,6.2,1.3,1.0,5.5,1.0,7.3,1.1,3.0,1.5,3.4,5.2,5.6,5.2,6.9,5.5,4.0,1.1,3.8,46.4,1.0,5.2,3.8
265,2018/12/6 23:00,12.9,15.0,7.2,7.0,5.4,1.7,1.0,6.6,1.0,7.7,1.1,3.4,1.3,3.6,4.0,6.6,5.4,5.5,4.9,3.5,1.1,2.1,42.8,1.0,4.8,4.6
266,2018/12/6 22:00,6.4,8.6,6.1,7.2,5.3,1.6,1.0,6.2,1.5,7.0,1.5,1.4,1.7,4.3,2.9,5.2,4.6,4.7,5.9,3.9,1.6,2.7,44.3,1.0,4.2,3.6
267,2018/12/6 21:00,8.1,12.9,8.6,9.7,6.8,1.4,1.0,6.2,1.0,6.8,1.4,1.7,1.8,3.6,3.3,5.4,4.4,6.8,5.3,4.1,1.2,3.5,44.6,1.0,4.8,3.2
268,2018/12/6 20:00,7.7,8.8,5.7,6.8,9.4,1.6,1.0,7.4,4.8,3.3,1.0,3.4,2.4,3.1,4.8,6.6,5.6,5.0,3.6,5.5,1.0,2.6,44.8,1.0,5.4,2.9
269,2018/12/6 19:00,7.3,3.4,5.3,5.7,6.1,1.2,1.0,9.8,1.9,5.3,1.8,3.0,1.4,3.7,3.6,6.2,4.2,4.5,4.5,3.4,1.0,2.5,44.3,1.0,5.7,2.2
270,2018/12/6 18:00,6.7,4.2,8.7,5.8,6.7,1.0,1.0,8.8,2.6,4.2,1.1,1.2,1.4,4.3,3.5,6.0,5.8,4.6,3.9,3.7,1.0,2.0,44.8,1.0,5.0,2.2
271,2018/12/6 17:00,8.2,7.0,4.2,6.5,6.3,1.6,1.0,7.6,2.9,3.8,1.4,1.2,1.1,3.3,4.1,6.3,5.0,4.8,3.4,4.3,1.0,1.7,45.2,1.0,4.5,2.6
272,2018/12/6 16:00,3.6,6.2,5.0,7.0,6.3,1.4,1.0,5.8,1.8,4.6,1.1,1.4,2.8,5.0,3.6,6.9,5.1,10.4,4.3,4.7,1.0,2.1,44.5,1.0,3.1,2.4
273,2018/12/6 15:00,7.5,9.9,5.2,6.9,6.8,1.7,1.0,7.0,1.8,4.5,1.2,2.0,1.8,5.7,4.8,7.0,5.4,5.3,4.1,5.1,1.0,2.6,43.4,1.0,3.3,3.2
274,2018/12/6 14:00,2.0,4.4,5.3,8.0,7.2,1.3,1.0,6.0,1.6,4.1,1.3,1.0,4.4,13.2,5.2,6.0,6.0,6.0,4.1,5.7,1.0,2.7,42.3,1.0,3.4,2.5
275,2018/12/6 13:00,1.4,6.8,5.0,6.3,6.4,1.5,1.0,6.8,4.6,3.6,1.2,1.7,2.7,5.6,5.0,5.2,5.1,5.2,4.2,5.2,1.0,2.9,40.9,1.0,3.1,1.8
276,2018/12/6 12:00,2.8,4.9,4.7,5.4,6.4,1.8,1.0,7.1,3.4,3.8,1.0,1.0,3.0,5.8,4.9,6.2,6.6,4.6,3.0,6.4,1.0,2.3,43.3,1.0,2.7,1.8
277,2018/12/6 11:00,4.8,7.0,13.4,5.7,5.9,1.7,1.2,7.9,3.1,3.4,1.0,1.0,3.8,4.0,4.8,6.2,6.5,5.6,2.3,5.7,1.2,1.7,43.6,1.0,2.6,1.9
278,2018/12/6 10:00,9.3,6.2,4.3,5.4,6.0,1.4,1.0,6.0,1.3,3.2,1.0,1.0,2.1,3.2,3.4,5.9,7.8,15.9,2.2,4.0,1.2,1.1,42.7,1.0,3.5,1.9
279,2018/12/6 9:00,10.1,5.4,4.5,5.4,5.6,1.0,1.0,5.9,1.3,3.3,1.0,1.4,2.1,3.8,2.9,4.6,4.2,3.8,3.4,3.4,1.0,1.3,44.8,1.0,5.0,1.7
280,2018/12/6 8:00,5.2,9.8,3.7,5.3,5.5,1.0,1.0,3.8,1.0,3.8,1.0,1.0,1.7,2.5,2.1,3.9,3.5,3.7,2.0,2.7,1.1,1.1,44.0,1.0,3.7,1.6
281,2018/12/6 7:00,4.4,4.6,2.6,2.3,4.5,1.0,1.0,7.2,1.5,2.1,1.0,1.0,1.4,2.6,1.9,3.7,4.2,2.7,1.6,3.4,1.0,1.2,43.8,1.0,4.2,1.5
282,2018/12/6 6:00,7.4,0.9,2.8,3.8,5.3,1.0,1.0,7.8,15.2,1.9,1.0,1.0,1.3,2.4,2.3,3.2,2.8,2.5,1.8,2.8,1.0,1.2,42.5,1.0,2.1,1.2
283,2018/12/6 5:00,5.6,13.2,3.2,4.5,5.3,1.0,1.0,6.8,1.1,4.0,1.0,1.2,1.4,2.0,1.8,5.6,2.6,3.6,2.0,2.5,1.0,1.4,42.3,1.0,2.3,1.8
284,2018/12/6 4:00,12.2,10.6,4.8,6.7,6.7,1.4,1.0,6.5,1.3,4.7,1.1,1.5,2.3,2.5,2.8,4.4,6.5,4.0,3.8,2.9,1.2,2.4,42.0,1.0,2.6,1.9
285,2018/12/6 3:00,20.8,41.3,10.5,12.1,12.7,3.7,2.8,7.1,1.7,13.4,4.6,2.9,5.4,4.7,6.0,16.1,7.6,13.9,10.9,7.0,1.3,7.4,45.1,1.0,11.8,5.0
286,2018/12/6 2:00,35.5,54.8,33.8,31.2,38.0,15.7,12.2,18.7,13.2,41.6,25.4,10.2,14.0,14.4,26.1,35.7,23.2,35.7,33.6,26.2,2.2,26.8,52.5,1.0,41.8,21.1
287,2018/12/6 1:00,56.0,55.6,48.9,48.7,49.9,21.5,18.9,33.1,21.8,57.2,28.5,40.4,25.8,29.2,43.4,49.3,42.4,50.8,54.8,41.8,14.1,48.8,59.6,1.0,44.3,38.6
288,2018/12/6 0:00,61.1,54.1,51.8,50.9,55.6,29.5,25.2,43.8,26.4,55.2,30.0,46.9,35.0,33.6,54.0,54.6,50.1,57.8,54.6,47.1,20.6,53.6,60.3,1.0,43.9,40.5
289,2018/12/5 23:00,59.1,54.7,52.5,51.4,53.6,29.4,23.4,42.6,26.0,53.8,29.9,45.8,36.8,33.8,54.0,58.2,50.5,56.4,53.0,48.1,25.0,54.2,62.2,1.0,45.9,40.5
290,2018/12/5 22:00,53.8,57.5,53.9,52.0,54.3,33.9,26.8,43.9,32.6,51.3,27.3,47.7,44.0,43.8,58.9,74.3,52.7,54.2,62.4,55.4,24.3,53.9,64.9,1.0,45.4,40.2
291,2018/12/5 21:00,63.6,65.6,67.7,48.8,60.6,39.3,32.0,50.4,42.0,63.9,35.8,52.8,45.8,43.9,66.5,77.2,64.0,61.0,64.0,54.9,24.1,57.0,64.4,1.0,54.0,40.3
292,2018/12/5 20:00,66.5,71.3,60.6,59.2,60.7,38.8,32.5,52.4,42.2,63.2,36.7,58.7,44.7,40.0,64.6,71.0,62.4,57.5,61.0,55.0,22.4,53.5,61.1,1.0,52.8,41.1
293,2018/12/5 19:00,64.4,74.2,59.2,61.8,57.5,38.0,27.2,53.7,41.7,62.7,38.6,61.2,44.9,41.7,63.9,65.1,59.7,56.9,59.2,53.0,26.2,51.4,60.6,1.0,53.8,38.9
294,2018/12/5 18:00,60.3,72.8,55.8,56.7,60.9,33.8,23.8,54.9,41.7,59.2,37.1,58.5,39.8,38.8,59.9,61.9,55.9,59.8,57.5,49.8,26.8,51.3,60.2,1.0,53.9,38.4
295,2018/12/5 17:00,55.5,59.8,52.0,51.4,58.8,31.0,17.9,51.0,37.0,56.2,36.6,54.2,34.9,36.3,56.7,58.2,50.0,57.0,54.2,47.3,27.7,47.8,58.2,1.0,52.7,44.6
296,2018/12/5 16:00,50.6,50.7,50.6,50.0,56.6,29.8,17.1,48.5,33.4,53.3,35.1,52.5,35.3,30.8,51.5,52.1,45.8,53.7,52.5,43.9,33.3,49.0,56.0,1.0,47.7,39.2
297,2018/12/5 15:00,41.2,49.5,47.2,45.1,50.2,27.8,20.8,47.1,34.1,50.8,32.7,51.5,33.4,29.9,50.6,51.1,44.4,47.1,48.1,43.2,29.0,51.1,57.1,1.0,46.1,32.9
298,2018/12/5 14:00,41.9,52.6,45.0,42.3,52.1,27.6,18.8,46.9,40.0,45.8,26.5,44.1,32.5,31.2,49.1,49.9,43.7,45.5,45.5,44.6,19.7,40.9,55.7,1.0,39.0,30.5
299,2018/12/5 13:00,30.2,49.5,48.7,44.8,49.9,32.3,20.4,48.0,38.7,43.1,21.9,40.2,38.6,36.2,57.7,53.0,47.9,45.2,47.4,52.3,15.9,34.2,54.5,1.0,34.9,28.7
300,2018/12/5 12:00,33.2,38.6,38.5,49.2,48.2,25.8,19.2,44.2,36.4,40.7,17.8,36.4,33.2,40.2,56.9,59.5,50.9,41.6,49.2,53.7,13.6,30.5,53.6,1.0,32.5,25.8
301,2018/12/5 11:00,31.9,34.7,36.8,44.3,45.1,25.2,16.7,42.0,35.1,38.4,15.5,30.0,30.7,38.2,56.0,57.6,54.4,39.9,42.7,53.4,10.5,22.4,53.8,1.0,26.4,23.0
302,2018/12/5 10:00,29.2,30.5,42.2,40.7,44.3,21.4,14.6,40.7,32.1,29.8,12.1,23.0,25.7,39.3,53.4,53.0,52.0,31.4,42.2,52.5,8.6,19.0,52.6,1.0,21.5,20.5
303,2018/12/5 9:00,23.5,21.3,40.1,38.0,46.1,21.0,14.1,36.4,26.5,26.2,7.6,17.8,19.7,35.0,50.4,48.0,48.2,26.9,43.2,49.9,6.2,14.6,53.3,1.0,20.3,15.8
304,2018/12/5 8:00,31.8,33.8,37.0,37.5,40.2,19.6,12.1,33.4,24.8,25.2,8.3,15.8,16.1,31.2,48.0,43.6,41.8,29.4,45.2,46.8,5.4,13.9,53.2,1.0,21.0,13.1
305,2018/12/5 7:00,46.8,29.7,33.3,34.7,32.1,18.5,11.0,29.7,22.0,25.9,8.8,17.0,17.9,27.8,43.1,42.7,35.6,24.9,44.3,42.0,4.4,13.1,54.0,1.0,18.3,13.0
306,2018/12/5 6:00,58.4,29.8,30.1,33.5,32.4,18.0,8.8,26.3,17.2,20.0,6.4,14.8,17.0,22.4,38.4,41.1,35.4,20.9,36.5,38.1,3.8,14.4,54.6,1.0,22.0,12.8
307,2018/12/5 5:00,47.7,37.3,30.4,32.1,30.6,15.4,7.2,24.9,13.5,22.2,6.5,16.0,12.7,17.8,33.6,39.1,32.1,22.9,31.1,36.4,3.5,12.5,55.2,1.0,24.1,12.2
308,2018/12/5 4:00,44.5,33.6,29.6,29.1,24.1,15.2,6.2,22.8,11.4,13.7,7.5,14.2,13.0,18.9,31.3,37.9,31.8,23.9,25.4,32.0,3.7,12.1,56.2,1.0,42.0,9.3
309,2018/12/5 3:00,42.2,32.3,35.9,27.5,27.7,12.4,5.1,17.8,9.3,16.9,9.3,12.1,15.1,17.8,28.4,36.0,24.7,20.8,33.5,31.4,2.4,12.9,56.8,1.0,32.9,10.7
310,2018/12/5 2:00,41.7,20.3,23.4,29.9,23.3,12.1,4.7,16.7,8.8,19.3,9.5,11.9,15.5,16.4,25.2,33.1,20.9,29.5,27.8,28.0,2.3,11.4,54.5,1.0,28.0,13.3
311,2018/12/5 1:00,43.4,31.2,19.8,19.6,23.1,9.6,3.3,12.5,4.9,22.6,5.9,11.2,13.4,13.7,22.3,27.4,17.7,31.9,26.0,25.7,2.6,10.6,53.4,1.0,23.4,11.5
312,2018/12/5 0:00,30.0,32.3,23.3,18.8,20.2,8.6,3.0,13.2,5.0,31.6,8.6,9.9,12.5,14.4,19.6,28.2,22.7,20.2,24.8,21.8,2.4,11.0,53.4,1.0,26.5,9.1
313,2018/12/4 23:00,41.0,37.1,23.1,18.5,15.0,8.4,2.7,12.8,4.7,20.9,10.4,13.0,10.0,12.0,17.1,24.1,18.3,25.0,22.4,17.6,2.8,12.4,55.4,1.0,29.7,10.1
314,2018/12/4 22:00,47.2,31.8,19.8,13.9,13.0,4.8,1.6,7.6,1.3,14.7,8.6,17.7,8.3,8.4,10.9,15.9,13.8,18.9,18.7,12.1,1.6,9.2,53.4,1.0,30.3,9.4
315,2018/12/4 21:00,20.0,29.8,11.1,15.8,10.3,4.1,1.3,7.2,1.7,20.3,5.9,5.7,6.5,7.0,7.7,12.6,10.9,13.7,16.8,8.0,1.2,9.9,50.4,1.0,33.1,5.2
316,2018/12/4 20:00,16.2,20.7,9.7,10.7,10.2,3.3,1.8,7.3,2.0,14.4,2.8,5.3,4.3,5.8,7.0,9.8,12.1,9.0,8.8,6.2,1.7,6.1,43.1,1.0,13.9,4.6
317,2018/12/4 19:00,16.6,12.5,9.2,10.8,10.3,2.4,1.7,9.2,1.8,10.5,3.5,5.9,3.8,5.9,6.7,9.6,10.2,7.2,6.5,8.0,1.6,5.6,39.6,1.0,9.6,5.0
318,2018/12/4 18:00,13.9,21.8,7.5,8.4,9.2,2.4,1.0,8.9,1.9,7.9,1.7,4.0,3.2,6.5,6.9,7.3,7.1,6.2,4.9,5.4,1.7,5.5,48.1,1.0,4.2,3.4
319,2018/12/4 17:00,8.6,11.1,6.3,7.0,8.4,1.7,1.0,9.0,1.2,6.9,2.0,3.7,2.5,3.8,4.5,4.8,5.2,5.0,2.8,4.1,1.4,4.4,43.7,1.0,1.4,2.7
320,2018/12/4 16:00,7.9,7.6,4.6,4.1,6.1,1.5,1.0,5.7,1.2,4.9,1.8,2.8,2.4,2.8,4.1,4.3,4.6,4.4,2.1,3.8,1.0,4.8,43.0,1.0,1.4,2.4
321,2018/12/4 15:00,10.0,18.9,4.4,4.5,6.4,1.8,1.0,5.6,1.1,4.9,1.5,3.0,2.3,3.3,2.8,5.3,4.1,3.6,1.7,3.9,1.3,3.8,40.4,1.0,1.4,2.0
322,2018/12/4 14:00,13.5,18.3,5.2,5.2,7.9,1.3,1.0,5.8,1.7,5.4,2.0,4.4,3.0,3.3,3.5,5.8,5.0,,2.7,4.8,1.8,3.9,43.1,1.0,1.4,2.3
323,2018/12/4 13:00,9.1,18.5,5.6,6.5,8.4,2.0,1.0,7.2,1.5,7.0,1.8,4.0,2.9,4.7,4.4,5.3,6.9,,3.0,4.8,1.8,4.3,38.1,1.0,1.4,3.6
324,2018/12/4 12:00,16.9,19.5,6.6,6.2,8.9,2.2,1.0,8.1,2.4,6.9,1.6,4.1,3.1,4.5,5.5,6.0,6.4,,3.2,4.7,2.2,4.0,40.2,1.0,1.4,2.8
325,2018/12/4 11:00,18.3,26.3,5.8,6.6,9.8,2.4,1.0,7.1,1.9,7.0,2.3,2.7,2.9,4.4,4.9,6.1,5.9,,2.2,5.2,2.6,3.8,40.1,1.0,1.4,3.4
326,2018/12/4 10:00,18.4,25.8,15.0,6.2,9.5,1.6,1.2,7.5,1.9,5.8,1.6,4.9,3.3,4.4,5.7,6.3,5.1,,2.3,4.8,2.1,5.6,39.8,1.0,1.4,2.4
327,2018/12/4 9:00,21.5,18.3,4.7,4.8,11.1,2.3,1.0,7.4,1.6,5.0,1.8,3.4,2.7,4.8,6.6,6.2,5.5,,1.9,5.5,1.7,4.8,41.2,1.0,1.0,2.4
328,2018/12/4 8:00,22.3,24.2,5.2,5.0,11.1,1.8,1.0,7.8,1.9,6.2,1.6,4.5,3.3,4.2,6.0,5.4,6.5,,2.4,5.2,2.3,3.8,43.2,1.0,1.0,3.1
329,2018/12/4 7:00,21.6,26.2,7.2,7.9,11.9,2.6,1.7,8.7,,6.8,1.9,3.6,5.0,4.9,7.9,8.4,9.0,,5.3,7.2,2.1,3.6,43.3,1.0,1.0,3.3
330,2018/12/4 6:00,22.5,24.7,8.0,5.7,11.5,1.9,1.2,6.2,,11.9,3.2,5.4,3.3,4.5,6.4,7.3,7.9,,7.7,5.3,1.8,8.1,41.7,1.0,1.3,4.0
331,2018/12/4 5:00,18.0,33.2,6.0,5.9,9.4,1.5,1.0,6.7,,17.8,5.3,12.0,2.2,3.8,5.4,7.4,7.5,,2.5,4.9,4.2,8.2,41.9,1.0,1.3,4.2
332,2018/12/4 4:00,22.1,24.8,6.8,6.0,8.5,2.3,1.1,8.5,,14.1,5.0,12.4,3.0,4.2,5.4,7.1,7.2,,5.9,4.9,4.0,9.1,40.8,1.0,1.3,5.1
333,2018/12/4 3:00,17.6,15.8,5.7,7.4,7.8,2.3,1.7,10.0,,8.5,2.8,11.8,3.4,4.6,7.0,7.9,7.0,,27.2,6.4,3.2,8.6,39.1,1.0,1.3,5.2
334,2018/12/4 2:00,18.0,20.5,6.4,7.0,10.5,2.5,1.7,11.2,,8.5,2.7,11.8,3.3,4.6,7.6,11.1,7.6,,3.2,6.5,3.2,8.7,39.1,1.0,1.3,4.5
335,2018/12/4 1:00,15.3,24.6,7.1,7.0,11.1,2.5,1.7,12.8,,9.2,4.0,9.6,3.3,5.0,7.3,8.0,8.6,,3.2,7.1,3.3,8.2,45.7,1.0,1.3,4.3
336,2018/12/4 0:00,24.0,20.6,7.4,7.4,11.4,3.0,1.1,11.3,,10.6,2.7,9.6,4.2,4.3,6.6,7.1,9.4,,3.4,7.1,3.0,8.5,46.3,1.0,1.3,4.4
337,2018/12/3 23:00,20.1,22.2,7.8,7.3,13.1,2.7,1.5,12.0,,11.3,3.1,9.7,4.4,5.2,7.2,7.0,9.3,,3.3,6.7,4.6,9.7,45.6,1.0,1.3,3.8
338,2018/12/3 22:00,24.6,31.4,8.6,10.4,13.0,2.7,1.4,11.1,,10.7,4.0,11.8,4.5,5.4,7.8,8.7,7.3,,4.3,7.5,3.7,10.8,44.1,1.0,1.3,5.2
339,2018/12/3 21:00,30.0,34.4,11.0,9.5,15.0,3.0,1.6,10.7,,14.2,5.5,16.0,5.2,5.8,9.2,9.2,10.4,,5.1,7.8,4.2,9.6,45.7,1.0,1.3,7.3
340,2018/12/3 20:00,33.2,37.7,12.7,12.1,19.2,3.8,1.9,11.6,,14.0,4.2,12.2,5.3,7.6,10.1,11.1,11.3,,6.8,8.9,2.7,6.4,47.0,1.0,1.3,8.0
341,2018/12/3 19:00,31.8,31.8,10.7,10.4,19.4,5.4,2.4,16.8,,11.8,3.4,10.0,7.9,7.9,12.9,11.0,14.2,,5.0,9.8,2.3,5.8,45.6,1.0,1.3,7.1
342,2018/12/3 18:00,29.0,27.6,8.0,10.3,15.7,4.1,2.1,12.5,,10.6,3.7,8.8,7.1,7.8,11.0,11.0,10.0,,3.7,8.7,2.8,6.7,45.8,1.0,1.3,5.0
343,2018/12/3 17:00,34.3,35.4,8.6,7.8,15.6,4.1,1.5,12.8,3.0,10.1,3.3,8.4,5.0,6.2,10.9,9.8,13.0,,3.8,9.7,3.8,6.4,43.8,1.0,1.3,3.4
344,2018/12/3 16:00,30.3,36.1,8.5,8.4,13.6,2.6,1.2,11.7,3.3,9.6,3.6,11.4,3.4,6.0,7.8,7.6,8.7,,4.0,6.2,3.7,6.3,42.9,1.0,1.3,5.0
345,2018/12/3 15:00,35.2,42.0,8.3,8.8,15.5,3.0,1.0,10.0,2.6,11.1,4.6,13.5,4.0,5.3,6.4,8.1,9.6,,4.2,5.3,3.8,6.1,39.7,1.0,1.3,6.2
346,2018/12/3 14:00,40.6,47.2,8.4,11.1,17.8,3.4,1.5,13.4,3.1,11.0,4.4,13.6,4.8,6.7,8.6,9.9,11.8,,4.5,7.7,3.5,5.8,43.6,1.0,1.3,5.6
347,2018/12/3 13:00,48.2,52.5,11.4,13.3,22.3,5.0,1.7,16.6,3.6,13.0,4.6,10.1,7.8,8.1,10.5,13.6,14.1,,6.4,9.3,4.0,5.1,45.5,1.0,2.4,5.9
348,2018/12/3 12:00,50.0,56.3,11.2,13.1,26.1,5.4,2.9,16.4,6.4,14.3,5.1,8.0,8.6,10.8,13.7,12.4,14.6,,6.4,11.4,4.2,5.3,47.6,1.0,41.4,6.0
349,2018/12/3 11:00,60.3,73.2,12.3,15.3,26.8,5.6,2.2,19.8,6.4,15.7,4.9,8.1,9.8,10.4,12.4,11.2,14.3,,6.8,11.2,4.3,5.8,47.7,1.0,1.0,7.2
350,2018/12/3 10:00,75.0,73.7,11.8,15.4,23.8,4.2,2.7,19.6,3.8,18.0,7.4,11.6,9.2,9.5,11.6,12.2,12.4,,6.8,10.4,5.6,6.0,47.4,1.0,1.0,8.5
351,2018/12/3 9:00,80.5,82.6,13.6,15.4,30.3,6.0,4.0,20.3,6.4,21.3,8.6,12.5,8.2,11.3,13.9,14.6,14.9,,8.1,11.1,6.1,7.3,45.3,1.0,7.8,8.2
352,2018/12/3 8:00,90.4,81.0,15.9,15.6,37.1,6.5,4.8,23.6,7.6,22.2,9.6,14.0,12.0,12.1,18.3,16.9,16.4,,9.1,14.1,9.8,8.3,46.9,1.0,18.8,9.0
353,2018/12/3 7:00,100.5,101.0,15.2,16.0,40.0,7.2,6.0,31.4,9.4,23.6,8.6,17.9,11.6,14.2,21.5,17.7,14.2,,9.5,16.6,11.3,9.6,51.4,1.0,9.4,11.7
354,2018/12/3 6:00,112.9,119.2,18.6,13.8,43.7,10.4,8.3,38.5,12.7,28.2,11.4,22.1,13.3,16.2,22.0,20.8,15.3,,11.4,18.4,11.6,12.6,53.1,1.0,10.2,11.9
355,2018/12/3 5:00,125.5,130.0,21.1,15.3,46.5,10.6,11.4,39.6,13.5,30.9,14.7,25.9,13.8,17.5,29.9,23.9,18.1,,13.6,21.6,14.9,16.1,56.3,1.6,2.0,13.9
356,2018/12/3 4:00,137.2,139.7,26.7,20.7,49.9,13.4,16.1,43.3,16.8,35.7,21.3,33.7,16.1,22.6,31.5,29.8,25.2,,16.7,26.6,21.3,36.6,58.2,1.0,4.3,18.4
357,2018/12/3 3:00,139.6,146.3,42.5,35.2,59.0,18.5,26.5,46.4,22.2,48.4,35.6,62.8,21.4,30.9,40.2,40.7,34.7,,31.1,34.1,22.9,89.8,63.7,1.0,34.1,33.4
358,2018/12/3 2:00,157.2,172.6,85.3,50.3,110.5,45.4,69.1,78.8,53.7,75.1,54.6,113.6,51.8,59.0,86.9,109.8,75.5,,49.2,83.7,45.8,90.6,78.9,1.0,78.0,59.5
359,2018/12/3 1:00,176.5,190.1,134.3,80.6,169.9,68.6,108.3,119.0,72.2,160.9,69.2,130.4,66.2,91.1,147.8,158.0,143.2,,72.7,138.2,65.4,90.2,108.8,50.3,91.2,93.4
360,2018/12/3 0:00,178.8,187.5,151.1,103.8,179.6,86.8,128.0,129.6,80.0,170.1,69.0,126.2,88.2,99.6,183.1,176.2,177.6,,85.6,167.1,60.2,95.1,111.2,150.3,94.1,98.7
361,2018/12/2 23:00,178.7,185.4,163.8,106.3,180.4,86.3,129.1,147.1,93.9,177.5,70.0,131.3,90.6,97.0,181.8,171.7,168.0,,89.4,158.7,62.2,97.7,117.1,155.6,94.0,99.0
362,2018/12/2 22:00,,,,113.5,,,,,,,,,,,,,,,,,,,,,,
363,2018/12/2 21:00,194.5,206.5,171.1,120.4,181.2,80.0,117.3,126.2,79.2,197.6,85.4,146.5,79.8,99.4,174.4,175.1,165.8,,92.3,154.2,68.6,106.4,117.3,141.4,96.4,113.2
