,时间,新村街道,新村街道_root,相对偏差
601,2018-11-22 23:00:00,82.95779257802353,59.3,0.39895097096161103
602,2018-11-22 22:00:00,79.1415650802189,58.6,0.3505386532460562
603,2018-11-22 21:00:00,75.8275449590569,56.2,0.34924457222521155
604,2018-11-22 20:00:00,58.94959917888237,43.6,0.3520550270385865
605,2018-11-22 19:00:00,43.301526131450245,33.5,0.2925828695955297
617,2018-11-22 07:00:00,39.31206923975879,36.0,0.0920019233266331
618,2018-11-22 06:00:00,31.08972416666332,41.1,0.24355902270892169
619,2018-11-22 05:00:00,36.496948050639304,47.7,0.23486482074131443
620,2018-11-22 04:00:00,47.19847605918326,48.6,0.028837941169068817
621,2018-11-22 03:00:00,41.111250797304756,50.4,0.1843005794185564
622,2018-11-22 02:00:00,54.92794188229684,51.2,0.07281136488861015
623,2018-11-22 01:00:00,54.69985673368526,47.6,0.149156654069018
624,2018-11-22 00:00:00,56.11014230465138,45.6,0.23048557685638993
625,2018-11-21 23:00:00,37.27628823561457,39.3,0.051493938025074425
626,2018-11-21 22:00:00,44.81241680672249,37.6,0.1918195959234704
627,2018-11-21 21:00:00,46.3638987134823,39.0,0.18881791573031537
628,2018-11-21 20:00:00,42.36303648540657,36.5,0.16063113658648132
629,2018-11-21 19:00:00,38.91440574997977,32.2,0.20852191770123502
643,2018-11-21 05:00:00,46.947805722127505,41.5,0.131272427039217
644,2018-11-21 04:00:00,54.25388913034276,41.7,0.3010524971305218
645,2018-11-21 03:00:00,35.071584600009075,46.6,0.24739088841182244
646,2018-11-21 02:00:00,25.111936020350505,48.1,0.47792232805924106
647,2018-11-21 01:00:00,20.14797650267221,42.7,0.5281504331926883
649,2018-11-20 23:00:00,38.08966839530533,31.4,0.2130467641816985
650,2018-11-20 22:00:00,64.26326161801006,34.6,0.8573196999424872
651,2018-11-20 21:00:00,53.45271790543057,35.0,0.5272205115837305
652,2018-11-20 20:00:00,53.19721509390314,36.3,0.4654880191157891
664,2018-11-20 08:00:00,47.88080297681493,38.1,0.2567139888927802
665,2018-11-20 07:00:00,51.24155393994628,44.9,0.1412372815132802
666,2018-11-20 06:00:00,60.593965209866695,52.6,0.15197652490240862
667,2018-11-20 05:00:00,56.13480321273269,51.2,0.09638287524868533
668,2018-11-20 04:00:00,60.41502940838865,52.4,0.15295857649596659
669,2018-11-20 03:00:00,59.90407795584147,54.4,0.1011779036000271
670,2018-11-20 02:00:00,68.24093808970702,56.4,0.2099457108104081
671,2018-11-20 01:00:00,66.1084535443767,54.6,0.2107775374427967
672,2018-11-20 00:00:00,64.44831521520503,53.4,0.2068972886742515
673,2018-11-19 23:00:00,65.29059485938576,56.3,0.15969085007789993
674,2018-11-19 22:00:00,72.42083780821146,58.2,0.24434429223731025
676,2018-11-19 20:00:00,92.35338847556056,90.2,0.023873486425283384
677,2018-11-19 19:00:00,120.22443521279595,89.2,0.3478075696501788
678,2018-11-19 18:00:00,105.21668306842284,80.6,0.30541790407472513
679,2018-11-19 17:00:00,93.60801372957395,55.0,0.7019638859922537
712,2018-11-18 08:00:00,50.00888447031285,45.3,0.10394888455436763
713,2018-11-18 07:00:00,56.104586604493115,46.8,0.19881595308745978
714,2018-11-18 06:00:00,53.67758799102687,47.3,0.13483272708302055
715,2018-11-18 05:00:00,50.8534445556075,50.7,0.003026519834467454
716,2018-11-18 04:00:00,61.324296142355976,59.5,0.030660439367327333
717,2018-11-18 03:00:00,72.68719171728912,48.7,0.4925501379320148
718,2018-11-18 02:00:00,74.8515862862601,50.8,0.4734564229578761
719,2018-11-18 01:00:00,81.20184598757851,59.8,0.3578904011300755
720,2018-11-18 00:00:00,81.14661686272669,67.1,0.20933855235062138
